6310,1577,14783,933
21955,
9681,1665
4835,18606
8926,
22443,12968
21833,15239
16383,12134,16809
18687,
11466,
9568,17967,3518,5441
15649,
1454,6414
7909,12340
16071,9007
13820,14228,16121
5072,13275
10803,2784,7051
4086,
669,1575,21997,20867
21118,18963,6317,17543
5101,18483
17528,19809,14957
18178,4906
20114,
7286,11538
6485,22593,5514
3109,
20189,
18237,23578
11861,
6187,15939,632,16316
7410,23673,6460
5793,2858
6253,492,2755
17467,
11769,
2324,18752,783
12397,
12680,
9677,21099,17224
1107,21992
4227,
3173,17429
14308,2841
5744,11451
4822,22863
19972,7683,10036
15807,14138,4605
14658,18953,19085
3434,
10870,5129,22106
21725,1066,5621
20498,
9967,10882
2708,
14402,
6519,20045
23469,9081,11104
3589,4194,12706
9508,7862
21158,
19539,6505,12989
8571,8036
7859,18113,22374,4206
7577,5159
6715,3474,3959
17025,
16052,5478,9860
9652,9055
9001,
21993,13629,8346
17137,
3807,9860,16197
16278,7094
16600,15852
5618,8767,18308,18317
13338,9621
2343,21710,21682,18723
15978,9179,8785
11143,
4852,14056
21247,6872
18536,
13865,11214,3945
20137,12939
16099,
18047,9124
15987,
11882,15214,10990
6286,
10689,
7178,
6224,3296
18517,6050
18665,
22135,
18874,1684
9145,117
2230,12728
11492,20842,16996,3915,643
16001,22669,7116
12528,5785,7913
10836,12750
12164,16977
12394,
21718,
14851,2814
8798,11520,832
18938,8205
18180,4902
9202,17223
7489,20874,23466,18693
13210,11061,12288
2885,6951,20011
10429,11934,4771,21039,5298
19136,
16167,
12919,9961
14109,
10541,388,14942
7514,
10608,
7556,
16244,
8440,
4161,9750,13577
5941,15555
15103,759
8318,
18529,6659
18166,10122
14342,21788
346,
9932,
16682,
15780,
23664,11135
10456,7699
1035,16046
19792,16847
726,
17100,
8410,16678
5686,
4654,13140,14820
17431,
9865,21762
2009,19086,16890
20392,
17565,3735,639
23556,6498,1694
2725,4955,20592
3190,11893,22160
15482,2506,20428
3932,16241,16273
4690,3355
23473,
22915,
19571,17256,2058
1892,3427,21531,16317
7654,10023,20491
19029,9499
16881,14506,18522
23656,9659
6847,
21127,2389
13214,5084
13352,12458
15756,20051
19956,
17128,7584
3289,
3397,4745
12401,
15132,
12274,
12544,
3708,
617,
15295,4133
1902,10856,8197,814
14772,7093
409,12260
23099,4920
20011,2735,2885,17734
14578,12611,12878
18293,3143,19454
3572,
15179,
532,1188,8162
22856,
14094,
21154,23636,14178
16935,20684
5358,
9060,
11521,8583
15611,7807,22058
18348,
23041,16573,5322,7366,2693
19031,16470
18776,20924
8970,4488,3903,16502
1688,
2435,
176,12553
22311,7828,1140
4004,7922
11133,18879,8699
19782,1,5709
18773,21838
23223,16012
19264,
8199,5715,11520,16215,14733,20463,1453
11475,21683,21601,23024
3048,
12590,21810
1575,669,2141,17665,14798
15430,
20854,5655,9984
17449,2409
15949,13213,12340,2450
3875,14652,6325
22022,15140,1577,22087
18117,14001
266,7673,16866
13054,18171,10495,7496
18765,1340
10629,21645
23147,18404,1120,5450
7949,13178,22757
20912,12816,9619
13666,
9949,8619
3795,12795,14265
20944,
4731,19032,2095,3647,23595
8704,6816,8604
2535,3822
4845,804,20357,6539
14983,16817,15414,2910,19518
19745,13816,9535
12369,15263,4472,15075,17800
16940,15758,20815
2128,17178
4414,2172,5268
14946,474
22146,9000
5993,11843
11144,
2241,
18832,6771,23629
17981,
6495,21003
23618,5988
20911,14107
12699,
12221,1693,19822,7104
1262,
18689,23719,10969,19821,7914
6400,
20969,317,19056,2310,14071
3617,22574,5517
8083,
15627,10503
10301,23352,3446
6085,
3266,
18141,
18390,
12610,7158
11087,20999
4286,3841,11327
3051,8509,18327
425,23044
15737,8106
9933,2597,5820
14033,10528
3534,21497
9954,
17841,7477
5803,20078,13756
3319,16517
20328,1566
12195,13881,5263
813,
13261,3427,15976
9653,16321,14955,5649
11032,
15533,18543
13153,
9501,9902,7459
21012,
18279,
946,4592,7563
12732,
5419,
23376,
20184,12814
7349,15077,15332,8646
3278,4460
6877,
17955,13081,5118
23180,9964,5144
22396,
19651,17689
8505,
2715,10331
2636,8038,5165,6657
21310,11316,19849
4236,11801,11404
1848,3252,20170
20848,
11063,16759
2189,13564,3764,19012
23005,
13940,
6880,5183
20845,
5344,
9923,2640
18673,
23298,8732
5048,
23127,
5509,
13203,17632
21061,801
15232,
17301,
10382,
22326,8758,837
13823,14414
16546,3734
9512,452,21156
15284,4717
21185,12827,10343
6238,
1444,11190
8469,15440,7748
18593,23283,5659
8305,14652,9241,11840
7683,19972,15110,6149,3550
12567,8142,16761
23295,22433,14295,14252
23546,23313,6700,9404
21295,10263,11729
18084,
7318,
777,2451,14042
13798,9199
7331,12269,9295
23456,11622
19051,13135
15939,15573,6187,23607,7832
15045,16149,8106
12263,4406
16162,
13868,20735,21056
14865,14715,8212
9356,21394
2711,16149
11257,15400
20271,
17695,17936
17666,
5353,
1198,
21771,
19367,18241
4291,21080
11307,
5437,
6232,15131,479,17189
5996,8740
4049,
555,20465,20291
21868,12624,5254
5628,16028
12033,19768,16971
18408,20626,10990
22013,16796
21638,1079
1207,
14767,23711
5924,
17805,17581,1732,1180
3456,
16047,
8073,
3255,4665
19572,1256,17653,20523
3753,11093,7688,14151
10275,15131
5417,17394,15960
18347,19682,15041
19399,15483,14876,138
6984,
17323,18492
20209,
1739,10019,1597
3922,10348,16890
23715,
47,
5884,1065
20444,22921
15531,9411
8189,8133
16044,
7609,963,597
12806,5029
12114,5031
6174,
19883,20384
16521,
10464,21738,13366
745,22815,15543
10495,3790,13054
10127,3887,5517
13688,6805
16791,12051
18958,12302
21878,12375,19058
2214,3049
8320,2035,21610
15291,7054
17540,
19528,13745,23636,13045
16068,10670
1291,20448,17013
22910,
1585,12168
14652,5467,3875,8305,6815,19829
5847,13458,19285,22868,11321,9806
4721,13154,23146,14268
22154,
10805,1953
19469,6791,9636,10954,21161
3579,89,6821
9527,
8871,4470
14579,19131,22174
21279,
15102,
4287,17442,15182
12822,19912
16931,23143,18816,22595
7559,17670
11319,19579,20341
8050,15781
8452,7902,171,7750
4505,12895,11994,15220
8963,16367,14236,10149,8600
2239,
4955,2725
11226,11549
4276,
4058,5334,15739,765
1449,5395,8942,22686,5047
16840,1890,7712,6097
17595,9164,17300
20937,13619
22801,15412
20508,
2584,5246
16319,22462,21027
11496,
881,16344,8883,11898
2773,
3700,
17969,
15570,
19151,22961,10154,2475
8910,21367
17121,3112,6336
1808,9085
2513,
9587,4535
3262,4772,18306
12336,
9120,
10856,1902,21561
7923,15110
21246,18976,9686,11370,5377
7316,7792
9199,13798,3743
23353,
20579,22289
7202,
8493,13634
10799,8427
345,14323
13587,11202
4772,3262
13023,8395
16496,17986
6654,16554,11604
8711,
7649,
10501,12833
1720,23627,4780,5060
6552,
19855,16186
9021,12407
3185,16232,7793,20293,15417
20521,1768
1979,11009,3675
1705,
1663,10742,1845,1946,1787
20887,18660
17555,6957,1852
4385,13458,14498
18527,6242,11669
17310,
17563,7840
11263,16461,19685,16796,4841
23666,13144
7935,
20085,
3703,22157
3712,1826
19904,22395,500,20777
3704,
12877,
12087,11270,4743
5622,3403,19228
1329,19767,10835,19635
10512,
6073,9413
14802,15923,982,13111
21307,12646
6092,20127
8759,18513
18006,18224
23275,
11538,11082,7286
16901,19221,20788
7922,4004
13353,22894
22682,20,13979
14615,
16864,
5858,23062
21088,17823,8826
20886,21348,18723,20140
21558,1023
11885,
15334,14321,16138
11192,16666
23571,
13239,7168,986
14177,2223
5972,8254
23378,2082
2075,533
2938,15556,21622
4689,8207,8292,11501
13741,13620
18639,
10326,
5976,17625
2222,
258,
20973,10270,13464
2203,13374,19472
16996,8451,11492,20284
9940,9377,4193,6523,20205
8486,
17709,
17843,
17558,
5097,6546,3448
13223,6242,9947,14495,16825
19762,11334,22187
13407,5538,20762
16783,14230
13492,10243,1296
9246,
15610,10263,14785
18257,5926
21198,7504,8232
485,
23269,19465,84
17986,16496,8978,11626
844,4448
5479,12759,2246,19221,22120,4296
8241,1490,20889
20814,6180,11552,17488
5658,
6504,2645,15954
19215,14478
8822,736,12461,18133,5204
20448,1291,20617
16484,
22811,3726,18844,6249
1924,
10523,19497
22238,23586
14276,
9990,
15790,15149
17737,1057
5175,
1490,8241,19078,4788,10364
739,16583,22694
8541,16149,4442,20294
9441,8343
16179,21378,9758
3602,14336,11021
17512,16009
19886,18997
18655,17719,20680,19411,1927,10529
11375,12957
19763,23741,17501
10753,290
17478,
18840,
17379,20779,10936
9496,
335,8592
7113,12901
19426,21681,14444
5659,18195,18593
12620,18980
19990,
8247,8478
16747,
3499,7279,4716,15982
19497,10523
1062,
11277,8381
12619,16318,3673
22040,8046
21630,683,10535
9249,
13355,17358
7302,
15424,4476
17852,
14916,
6426,8214
17002,15509,19933
1699,1355
7222,
4153,
14763,
6054,11864
20711,11818
2054,23116
13226,8411,8302,20478
7733,
9686,3423,21246,8830,17003
3885,
10908,5294
2546,11291,13975
18559,
20502,
12141,
134,
7269,
16795,
16641,20616,7707,9560
14648,1767
12702,6526
20237,3193
18319,2803,18373
8021,
1944,19500
4956,
14372,19425,4578
15069,20519
23327,
10280,13495,10405
625,23185
11058,14991
10782,1599,6539,13313
11841,10149
23145,12681,6050,8302
15584,395
23463,9323
15297,14728,14470
10552,17994
2013,22776
18616,4457,14806
19758,8875
21097,17411,22410
10431,21575,21017
3395,
2448,183
12098,
4895,17256,452
1499,10105,19793,11667,23623,7815
4283,
16059,18595
22631,120,21226,23236
2734,
16994,
17195,
1599,10782,11698,19235,11728,19246
19231,2779,21756
15166,12530,182
10657,3659,23623
12229,9346
2486,20324
10520,6516
6970,7021
5946,3605
10978,12688
8391,
22024,12865
16276,
11735,4112
23306,
9438,11559
22490,22057
11986,11925
3502,22107
5161,
21683,11475,6163
14649,22818,3967,20273
2276,
6276,7927
12543,11969,3828
3504,
2246,5479,19602
17914,19632
8363,9162
16800,12215
14303,
18251,7135,7094
3182,
16325,8263,300
7945,2873
275,23062
8043,19259,3188
8897,
3965,11306,15327,2947,683,705
14667,
23159,18060,22812,22029,22601
11823,
1669,
16182,7651,15220
4190,7478,11894
12500,1643,11922
15585,
11294,4033
12148,21469
14641,
3257,3693
1339,9797
354,7005
19569,
18403,21478
6988,15881,11236,2395,23511
9043,10748,1455
6700,23546,13149,6414
12258,
6062,3734
7885,14852
7474,4465
9559,2704
3663,20907,6445
12039,4707
18179,
17599,9392
23531,19463,18786
13610,12070
20770,19471,13085,5363,1897
8542,
1806,
4157,
21436,
23472,
994,
16701,23403
11569,20959,19241,20581
22635,
3510,
10612,
4166,7101,8057
6505,19539
483,22963
18752,2324
13982,4329,20496
11669,18527,22286
3900,
2091,15109,754
4069,22847,18872
15607,9148
14455,5550
12736,22087,21161
9823,22415
3422,8242,2784,983,915
17013,1291
140,15952,3308,23056
15182,4287
21256,593,10273,18757
19833,
3640,3666
5020,18604
14160,
12375,21878,1562
23479,304
16355,
18001,17334
11177,2575
13154,16651,4721
1828,
13171,18821
3526,9937
6428,3297
17419,4205,12971
18040,1995
23450,5103,17993
11326,
19471,20770,9076
17740,
23521,11582,12231,17147
16951,22361
12408,8586
11079,2020
1612,4085
2906,1340
853,20199,4099
19285,20790,5847
13614,20738
12030,8152
9636,19430,19469
10118,
8623,
4773,16595
21790,16632,11608
2376,3733,11130
16293,
21214,15381
3223,3650
4158,15253
18186,17262,4949
5461,12832
1406,20952,13627,3856
19162,1228,22800
15545,
5844,20917,18906
9623,
6226,
15924,12571,7921
5785,12528
16850,
10255,
23636,8629,21154,19528,19429,11720,23253,23478
21821,5563
1769,
15571,18987
20258,8508
18110,14992,5117
1244,
3512,22645,18225,14341
3384,14068
804,4845,12989,2703
4337,
11012,14728
23630,
2352,2238,16326,10149,13448
13657,
2256,
2807,18102
23211,4597,19115,2349
12167,15602,18975
10329,9227,5943
20067,14931,9910,11400,23261
4220,
3586,
8466,
18861,5529,19772
9000,4060,22146
3430,8397
4668,
12618,
11648,
20108,
2451,777,2113,4031
12461,8822
18349,
2605,18457
8268,17408
11984,8141
10949,23237
1982,
22203,23014,17211
9845,
4044,
11122,
14826,10072
6782,
14223,
14970,9599,20105
4592,946,1505,161,14047,2914
16618,
21749,23448,16869
5729,
19163,
1573,
5318,16602
15110,7683,7923,2958
8295,
22251,7016,4238
14932,8901,15218
19201,
9196,
22309,
21918,1841
15460,21371
17461,16028
3198,23157
10322,10783,13584
12028,18130,10370
5512,17086,680
20254,13432,4503
13843,8830,13029
8356,14808,6933
1078,23646,14323
8932,18828
2154,14323,2415
21148,23574,8474
14726,
398,1399,15522,1613
8159,14439
22173,
6545,
2151,222,19347
16538,8487
16734,
6149,7683,791,17282
18737,3435
3078,11306
9053,22592
2251,
6881,
16119,8933,1527
16085,
4951,
10843,
11067,10169,5818
7342,9761,23554
15397,19083,13955
19398,14957,5295
18306,3262
23561,9535
18404,23147,9749
876,7761,22470
5100,
9756,5295
13838,
17409,1102,1665,14892
19682,18347,7133
2468,
12948,14866
3493,8207,22174
9876,8855
2498,
4373,4741,7563
12846,
23670,11932
18854,
12968,22443
20590,21710
15869,3527
17974,17529
576,3590,7793
15605,5925
908,
3370,9961
347,
21502,276
3442,
21561,10856,13145
4551,9903
6776,13776,23586,14047,16629
19159,20199,23264
3595,2360,17436
7915,15926,6391
11306,7460,3965,3078
19520,11994
3618,
914,12816,5
6699,
9081,14511,23469,4363
15497,
22751,20534
510,752,22408
8973,15982
10159,
15483,19399
19467,1319
14859,
19517,
10563,18877
19791,8508
4294,3323
7347,
9622,3581
23326,7016
23549,2345
10886,
19448,820
6771,18832,20358,8974
18472,19406
439,11080,5173
20659,
7977,7320
16095,
21641,2351
23547,
13760,15645
18646,
23108,18816,16273
7841,17240,6745
2529,
10263,21295,15610,21066
8994,
18520,7554
7912,
17280,18610
5805,857,20662,1589,5089
3920,16258,12795
6866,448,16801,21578
17907,
10903,
12170,5116,17464,14108
20914,
11953,6203,14047,15801
20832,11013,12095,5386,10130
3735,9314,17565
3471,10037
12422,4672
2116,
6259,10854,2393,14685
21997,669,17829,17915,95
675,5414
5536,2993
13250,5245
252,23745,7463,4596
4421,
8819,12440
12273,22361,7776,5090
6014,
23419,19949
1451,
11179,
5562,
21858,
15449,
12962,
11956,
12064,
13316,
19963,16466
19905,
16632,5935,21790,20402,19820,20256,13397
9615,14748,17768
20155,3650
5849,
6905,
20704,16241,18757
7732,22306
19303,4942,534,15417
14812,7034,23568
264,
23273,13553
17698,9626,3530,6937
21387,23200,8731
1098,
21386,
22602,1498
17687,15904
20692,2360,6627
9910,20067,17500
15960,281,5417
4606,
4741,4373,1622,20549
734,
1066,3143,21725,8811
20127,6092,19221,20161
8475,
16306,
12137,15602
14988,
5447,13135
18473,1374,20423
7678,11585
6333,
21400,
17235,5378
8859,
13015,
13268,13178
753,7139
12801,23282,6735,14132
2993,5536,5848
539,15354,638,13043
14545,
22214,
15342,
5980,5834
10839,18865,3480
12901,7113,2726,618,19272
2547,
4203,23139
16297,15028
13730,
16661,
5141,15489
4490,1605,15383
21583,15163,18463,4706
23055,3345
8766,10762,7265
8603,11582
5505,
9743,2929,14894
830,17475
16505,4694
6931,7164,16582
10791,8517
22271,8345,15528,15237,23280,7533,6616
8332,11258,23563
11150,22800
8394,
1816,14945
4985,5816
9535,10134,19745,23561
18807,21413,10615
17847,
19810,
291,
17033,10389
10439,21828
17618,4107,906
20357,4845
5528,11256
15058,12908,8303
19488,18857,22086
13488,19699,1891
15943,1854,21066
9898,18539,3844
20458,
20780,
21616,19965,677
6449,1319
3841,4286
17954,
1505,4592,5633
5533,
3019,20156
3342,17499,5350
4843,
3399,14906
12537,10385,8349
9116,
8405,7787,11757
3383,20204,14907
2982,4575,12934,15489
17312,16428,6562
3996,5035,5047,19789
21580,7572
23325,632,5352,9364
6498,23556,17627
11655,6736
4561,7454
17350,15916
4825,13769
17764,
2753,
7526,
11922,22472,12500
11498,
17992,17228,17428,19932
17219,3740,9775
19692,981
10342,3215,11296
11193,5166
965,
709,17391
169,14862
23100,23183
7753,6794
19677,20211,14220
5164,3012
434,18255
4725,16395
12494,16465,18672,18102,9024,10591
23685,4144
15015,7525,13469,14462
21523,
4439,22935,3760,4970
14580,
7543,14801
11399,6713
1536,7672
2879,23156
20622,22562
3503,
12304,11097
1273,6762
12651,
9247,22217,2027
15281,6833,15
22735,13707,21620
21026,
6245,6181
8197,1902,10994,17894
16799,
18305,
12430,
21810,12590,7387
11056,
7725,15854
13406,4905
20934,10449,7822
5842,1636,4389,19856
19801,968,1334,17330
15821,
4405,5654
16149,15045,2711,8541
10247,23609,9364,8909,1826
12310,
11000,
9939,15710,11347
6188,8094
19312,1818
20616,16641
10888,7902
17337,5019,12333
3590,576,5439
23156,2879
7242,559
4789,8695
12682,10331,13591
12525,1714,10668,2247
3734,16546,6062,10645
15562,
10213,10898
16722,
21968,643
7925,
20324,16012,2486
16704,5755,13464
3711,10323
19740,11317
12287,10573
14157,
6378,
18211,21959
8228,7278,10282
16890,2009,3922,4065
20287,
16751,1818
4171,22527,4666
8514,11100,5082
7933,
5340,1874,15657
309,
13057,20855
4310,14323
22355,2793
22052,13370
8617,6046
22440,6012
18810,1500
23662,
6069,7502
11810,
8137,18479
7376,
4140,17006,21054
10669,
16700,11248
20486,21057
18572,18863
18883,
5590,10319
14330,
12305,
20755,16311,19176,13115
3844,9898,5815
23123,16257
3388,19454
2406,
16184,16875
13813,18877
21670,
22623,
21528,
12234,
4348,10742,13064,1050,21429
352,3779
13078,
14736,16743
14229,4032
10242,22149,5130,13417
20735,22729,13868,14584,11083
12833,10501,7740
639,17565,18340
16877,9044,21370,9666
3148,5211,12476
4646,23568
9404,17513,23546
2268,6920
9602,20714,4743,16201
9223,
1167,
15050,
8300,
3644,837,7335
5478,14620,16052,3120,1139
10236,7224
9768,20840,4735,8304
21031,8645
16147,
18987,10883,18626,15571,3822,9297
3994,
17170,16303
8311,13635,14444
2333,
22044,19820
4192,
5513,
11893,3190
12974,
3354,6194
7304,
721,10919,8787
12785,23003,124,20693
55,20712
13583,2176,7387
11771,18215,19169,22373
20676,16260
22726,
21585,9675
23115,
15074,15710,1730,23251,6662
22369,7661,6022
19971,16428
16625,18320,18340,2401
20187,
18652,12891
2326,
12888,18879,17506,18500
23708,15740
479,6232
1372,11910
16643,21325
231,17967,7665
9750,4161,21357
20417,1397,7721
2565,14508
1206,17629
6658,16351
7186,13515
14492,
9864,12134,8116,21376,20478
3495,22872,12323
12811,20705
17592,6888
3490,
8576,
17755,12695,6887
2351,21641,5515,20233
9607,18155,19980
11576,
195,
10023,7654
20332,
6101,15489,11510
23576,18335,8695
3297,6428,23310,9394
13756,5019,22377,5803
4581,
15826,
18372,16977,112
21565,19789
2928,
16871,17067
1871,
10819,21984
15620,21986,18489,18617
17978,10200
16494,23109,21119
14185,
8059,20687,20518
8770,
17879,
587,197
12713,14350,16847,14194
8945,
5077,
11324,6927
3044,
20959,11569,3218
16077,
19609,701
19049,
514,
22109,
11108,11401,1019
6180,20814
4640,13192,21899,5542
22232,
1912,9530,3389
12866,10288,23058,22750,22402,18373
9300,
18628,
312,3475,1826
12958,14448
8353,14881
18719,
1188,11733,10060,532
16613,21756,23293
10611,19538,16689
11734,6353,19461
5526,
23612,
22974,11889,13736,1369
1348,4308
9515,7168
3523,11016
15186,
2076,
9893,1872,20423,18994
19869,10606,23423
22953,
14779,
9301,1706
17993,23450
6816,8704
5565,12526,20480
11921,14794
7785,12966
14324,9110
4111,2391
3959,6715
17502,9543,7723,7285
2134,
11903,17662
21071,18098,1845
5313,
3335,3163,5974
13230,
10820,16338
7548,6601,1624,18661
13956,
21674,
827,14096
23405,16967
2931,18577,23363,20602
15292,
1145,8639
21935,
21512,13581
3975,11489
17475,830,2688,11567
4680,3468,5134
1159,
16452,11800
22993,
8427,10799,23039
4389,5842,21663
6979,12406,18722
22189,1228
820,19448
10674,
4094,16267
8477,11996,16075
10036,19972
3835,64
6293,
14152,5285,7663
21303,
3533,
23332,4864,7736
17747,5848
3777,2688
3107,
19037,9620,8800,17999
4795,8277
1641,
5664,14312
11338,
12351,16805,5923
5599,
9210,1398,10320,14401
10907,
3508,12921,11834
20686,12053
17629,1206
23446,
11785,
16883,5836,22187
23168,23555,15466,8383
20427,
22937,13671
14515,20892,6518
15544,2684
19654,
13647,13195
13192,4640,8693
15406,8252,21203
8125,
1730,15074,5253,12779
23310,3297
6150,
14465,13716
2894,
16428,17312,19971
20291,555
7525,6179,19550,15015
20813,
6528,
10909,8483
20283,
219,5771,9699
3822,2535,18987
8263,16325,20630
4195,17420
11604,6654
2381,
6651,
7517,
15509,17002,16357
14922,20051,19908
2877,17014
22269,
2688,17475,3777
19611,
19764,14339,4984,17410
10455,
21531,1892,15360,2472
21530,5886,1321,5266
20976,15028
20306,10622
3209,937,20951
12934,2982
14285,683,20788
18784,7571
22570,
17240,7841
11061,13210,2003,19619
12275,3707
2421,14724
5827,
3208,3880
19769,
18206,
5226,
4401,20312
17436,18412,3595
8104,1084
11030,
17325,5291
22407,
5216,9930
20373,
9516,14718,3614
20955,17363,23092
22879,
9367,8584,15984
7020,17799
13048,3954
22222,
2745,
11287,19058
20650,7707,12656,17282
17679,15661,6725
7439,19032,12779
22640,
7851,3580
1394,8165,7098
3695,15992,3144
963,7609,8659
5195,19176
23303,
4573,13399
665,14459,23554
8345,22271
23354,23201,1083
5515,13884,2351,8193
328,1154,22288
5860,
4141,19322
10647,3194
12658,
22717,20817
20657,23242
13611,16962,5117
12961,
12826,851
22217,9247,10502
13806,
10186,8455
3170,17600
8443,19835,1977
13022,
10514,23580,20673,16050,5227
17578,5935,5438,1517
20675,19381
7871,9732
14828,6818
7303,
10910,
9484,17782
20751,20495
10575,7241
14048,16703
3814,19346,10591
18454,18,10460
19472,2203
5585,
6367,12707,1044
2458,12488,11076,18868
4833,
6760,
19373,20928
3001,
19501,
5457,16250,20231,5652
1605,21000,4490,16057
20082,8938
102,14547,20244,11959,19876
15019,14798
10150,
19238,
20928,19373,12574
20869,7846
20005,12844,20685
14466,
3296,6224,19543
4973,
12984,17872
14849,8271
11424,7655
2404,20712
18843,1965
9234,6701,16535,19330
5228,12849
15972,16919
879,
13899,11223,18622
12396,20733,446
1351,14075,9395
2110,5184,22746,14675
17557,
5245,13250,19071
4376,7984,261
20052,12951
23203,9170,8800
411,3157
13260,21302,10863
10055,15221
15357,11380
18796,7970
16517,1028,3319,14336
21011,13513,3679
2190,
16190,2693
12441,
21780,15717
18034,1980
15905,
18079,2609
18916,3394
22095,8207,20297
18193,
8929,15569,9244
22511,17539,5568
3247,13062,16445,9740
314,
17269,16723
5346,22537
14086,16915,6127,5059
14322,19366
7593,18114
1789,
22143,13527
2300,773,10290
16918,19632
4986,
22365,
11889,22974
21276,16698,17801
14586,21166
11536,
11204,
8958,
929,16537
4878,12108,5295,19752
6683,
16441,
10598,
20767,15264,9040
12495,5365
3116,15538
14715,14865
17872,12984,9927,18477
10785,
7783,15546
4974,22610
15378,1359,3334
21751,
19321,14868
10267,2278,1602,19875,5951
8065,13178
17391,709,12031,10972,2607
2320,2895,14462
10224,18604
18307,11406
23241,19849
11107,20867
3063,492,8507
16265,6718
14662,17519
1007,13905
6235,5577,16237
4307,
7603,
19429,23636,1227,5724
21965,1239
11353,
17203,
5672,15390,23245
10195,7657
20466,17084
2248,
13541,18985
13859,
5046,21869,5926
18594,12278
20330,12951
16105,
15668,13951
5378,17235,7563
7718,17010
21074,17729,16232,16091,8795,16292,12112,909
5571,19149,3099
20810,
21423,
619,
3438,15171,23586,14470
22064,
21913,22509,2779
11512,11146
20922,11196
128,8352,3693
1356,17944,4352,8757
11128,
22374,7859,5450,23038
10200,17978
14294,
14676,
11846,1863
4045,
12245,14677
13124,20193,4031
8198,
11153,7661,22468,3724
5360,1494,3942,21349,4623
3387,8946
4597,22205,23211,5728,22029,8205
18457,2112,2605,5649
23719,18689,2960,22654
3489,19550,10278
7213,
19301,4149
76,
18985,13541,11807
3103,5506
60,16595
13419,
15820,15238
4535,9587,21042
7140,
19428,
21788,20572,14342
22537,5346,13500,12757,16773
1164,23502,15489,3737
4247,
2459,
22485,
19491,6798
16360,2358
18338,21425
23668,14413,12816
11615,
22848,7431
14266,19668,1465
3054,
8030,
7008,23039
14530,16811
19717,18474
8700,5118
15134,
23609,10247,6391
3351,70
20852,702,300
10510,2904
14678,4075
5801,18905
19552,13693
3473,
18483,10866,5101,15221,22452
16698,21276
15222,
10009,513
23234,1434,21849
15507,6537,10425,11234
7496,13054
7614,
20779,17379
6482,6207
2141,1575,792
11283,12841
5287,12987
9961,12919,3370,17968,12969,678
17058,
7116,16001,7139
12668,13588
611,16110
22497,18474
23205,
9646,
458,
1256,19572
8301,10027
2699,
644,455,12845
5928,3212,7628
12645,
9927,17256,17872
5095,21729
4456,
20643,8966,20684
15660,18121,4403
21967,7364
13652,5486
14156,
11370,21246,7828,21252
13460,
7357,23748,10158,12035,23511
15390,5672,11789,5826
9420,13019
9712,5413
16853,13671,12417
17781,
19190,2996
18894,
13107,
2528,20358
15874,
5848,2993,17747,13302
2175,20647
4476,15424
12026,
21934,8512
12240,18713
5514,6485
14708,15395,12284
13641,
17754,16506,15376
23060,19699
11035,12291
14178,21154
10449,20934,18201,20025
17905,21895
4029,
1607,22446
6294,14839,4309
8659,963,4352,13378,12149
18130,12028,4908
21541,9761
7662,
15041,18347
361,
12918,7443
10020,
2911,9738
12558,7448,17809,15197
14508,736,2565
15492,
2200,20303
13635,8311
21233,
9381,22770,3373
17156,5268
8688,
11394,
14181,12147
10122,18166
3506,
9011,
18183,
460,18470
8940,
3849,8286,18826
14320,
20550,
8029,7467,2504
16926,20793,11429,8899
21111,19085
12444,
8883,881,14461
8923,
11434,14222
6563,4398,12426
16109,
20866,
8106,1340,15737,15045
1523,6203
19936,14714,15880
17627,6498
20879,18013
17343,1706,7428,3820
15632,
5872,
7407,13361
2183,17982
14518,
16318,12619,13311
14801,7543,14352,3796
22057,22490,12021
3497,14529,11589,10646
17124,
4206,7859,8274
23587,6511,20046,737
21658,6212
11711,12488
1442,16507
13495,10280
22361,16951,12273
14761,
6915,725
3520,16170
13749,15663
21675,18039,17196
22980,18275,12112
1809,20024
2951,22348
18039,2930,15859,21675
5626,6770
8087,
22041,
2827,7015
5710,1600
15209,
7229,4708
20580,
6663,7918,4906
18915,10981,2228,19935,13767
11946,
21847,1139
181,10671
21701,
15001,19636
8479,18397
20178,4480
4323,21343
19984,11038
23627,11525,1720,3656,22826
8082,
22395,19904
4697,9377
20024,1809
1797,4232
12485,12929,13685
1347,899
9335,760
17498,
20091,8780,5906
11407,5188,14222
18814,
12264,19050,11896
20044,16818,6868
4548,8890
5888,
17364,
13619,20937,23034
4950,1038
7516,
5666,
5253,1730,12320
23251,15074,18968
5188,11407
7338,
6518,14515
9836,13322,3993,22882
15648,5310
9571,
14013,9414,15703
10374,2657,3167
22581,
7797,
19885,
17901,19481,22427,16342,2756
4814,
6225,
5202,17688
18,18454,2088
15238,23080,15820,7810
19424,
656,1535,8937
5529,18861,19187,9460
3376,
7878,7203
18388,14029
20414,
410,
15392,
8676,
4564,8952
14448,12958
12158,4177
9190,16945
12802,
16442,6098,20669
17935,
2800,2989,8553
2236,
13080,16506
7446,15556,8971
6098,16442,22025,20391,8256
6120,4596
11025,15438
16241,3932,20704
22783,22231
7937,7308
3215,10342,3288
18721,19774
17688,5202,11406
8450,10014,20098
16236,22832
16356,22179,2135,10928
7336,16187
21537,
4025,
5408,22524
11518,8487,11230,20982,15979
12069,
21092,13562
12168,1585,19282
9150,
1749,
585,2883
7271,11387
5406,17367
2645,6504
2316,22676
16971,12033
13165,15673
18748,20058,4618
4703,4851
7579,10187,17793
